date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice
#date,#adm1+name,#adm2+name,#loc+market+name,#geo+lat,#geo+lon,#item+type,#item+name,#item+unit,#item+price+flag,#item+price+type,#currency,#value,#value+usd
2021-07-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,212.5,1.8639
2021-07-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,miscellaneous food,Sugar (white),Marmite,actual,Retail,HTG,300.0,2.6314
2021-07-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,oil and fats,"Oil (vegetable, imported)",Gallon,actual,Retail,HTG,800.0,7.0171
2021-07-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,pulses and nuts,Beans (black),Marmite,actual,Retail,HTG,525.0,4.605
2021-07-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,pulses and nuts,Beans (red),Marmite,actual,Retail,HTG,737.5,6.4689
2021-08-15,Artibonite,Gonaives,Gonaives,19.45,-72.683333,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,225.0,1.9736
2021-08-15,Artibonite,Gonaives,Gonaives,19.45,-72.683333,cereals and tubers,Rice (local),Marmite,actual,Retail,HTG,375.0,3.2893
2021-08-15,Artibonite,Gonaives,Gonaives,19.45,-72.683333,cereals and tubers,Rice (tchako),Marmite,actual,Retail,HTG,300.0,2.6314
2021-08-15,Artibonite,Gonaives,Gonaives,19.45,-72.683333,cereals and tubers,Sorghum,Marmite,actual,Retail,HTG,300.0,2.6314
2021-08-15,Artibonite,Gonaives,Gonaives,19.45,-72.683333,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,200.0,1.7543
2021-08-15,Artibonite,Gonaives,Gonaives,19.45,-72.683333,miscellaneous food,Sugar (white),Marmite,actual,Retail,HTG,306.3,2.6867
2021-08-15,Artibonite,Gonaives,Gonaives,19.45,-72.683333,pulses and nuts,Beans (black),Marmite,actual,Retail,HTG,487.5,4.2761
2021-08-15,Artibonite,Gonaives,Gonaives,19.45,-72.683333,pulses and nuts,Beans (red),Marmite,actual,Retail,HTG,750.0,6.5786
2021-08-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Maize meal (imported),Pound,actual,Retail,HTG,33.33,0.2924
2021-08-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,175.0,1.535
2021-08-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Rice (local),Marmite,actual,Retail,HTG,500.0,4.3857
2021-08-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Rice (tchako),Marmite,actual,Retail,HTG,350.0,3.07
2021-08-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Sorghum,Marmite,actual,Retail,HTG,310.0,2.7191
2021-08-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,189.0,1.6578
2021-08-15,Centre,Hinche,Hinche,19.15,-72.016667,miscellaneous food,Sugar (white),Marmite,actual,Retail,HTG,350.0,3.07
2021-08-15,Centre,Hinche,Hinche,19.15,-72.016667,oil and fats,"Oil (vegetable, imported)",Gallon,actual,Retail,HTG,1556.0,13.6483
2021-08-15,Centre,Hinche,Hinche,19.15,-72.016667,pulses and nuts,Beans (black),Marmite,actual,Retail,HTG,450.0,3.9471
2021-08-15,Centre,Hinche,Hinche,19.15,-72.016667,pulses and nuts,Beans (red),Marmite,actual,Retail,HTG,700.0,6.14
2021-08-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,127.8,1.121
2021-08-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,cereals and tubers,Pasta,350 G,actual,Retail,HTG,44.4,0.3895
2021-08-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,cereals and tubers,Rice (tchako),Marmite,actual,Retail,HTG,324.2,2.8437
2021-08-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,cereals and tubers,Sorghum,Marmite,actual,Retail,HTG,233.4,2.0472
2021-08-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,200.0,1.7543
2021-08-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,miscellaneous food,Sugar (white),Marmite,actual,Retail,HTG,320.4,2.8104
2021-08-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,oil and fats,"Oil (vegetable, imported)",Gallon,actual,Retail,HTG,1469.0,12.8852
2021-08-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,pulses and nuts,Beans (red),Marmite,actual,Retail,HTG,676.0,5.9295
2021-08-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,300.0,2.6314
2021-08-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,cereals and tubers,Pasta,350 G,actual,Retail,HTG,50.0,0.4386
2021-08-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,cereals and tubers,Rice (imported),Pound,actual,Retail,HTG,50.0,0.4386
2021-08-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,cereals and tubers,Rice (local),Marmite,actual,Retail,HTG,625.0,5.4821
2021-08-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,cereals and tubers,Sorghum,Marmite,actual,Retail,HTG,481.0,4.2191
2021-08-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,300.0,2.6314
2021-08-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,miscellaneous food,Sugar (white),Marmite,actual,Retail,HTG,300.0,2.6314
2021-08-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,oil and fats,"Oil (vegetable, imported)",Gallon,actual,Retail,HTG,1280.4,11.2309
2021-08-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,pulses and nuts,Beans (black),Marmite,actual,Retail,HTG,744.0,6.5259
2021-08-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,pulses and nuts,Beans (red),Marmite,actual,Retail,HTG,730.0,6.4031
2021-08-15,North-East,Ouanaminthe,Ouanaminthe,19.55,-71.733333,cereals and tubers,Maize meal (imported),Pound,actual,Retail,HTG,46.67,0.4094
2021-08-15,North-East,Ouanaminthe,Ouanaminthe,19.55,-71.733333,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,238.0,2.0876
2021-08-15,North-East,Ouanaminthe,Ouanaminthe,19.55,-71.733333,cereals and tubers,Pasta,350 G,actual,Retail,HTG,50.0,0.4386
2021-08-15,North-East,Ouanaminthe,Ouanaminthe,19.55,-71.733333,cereals and tubers,Rice (imported),Pound,actual,Retail,HTG,58.33,0.5116
2021-08-15,North-East,Ouanaminthe,Ouanaminthe,19.55,-71.733333,cereals and tubers,Sorghum,Marmite,actual,Retail,HTG,503.0,4.412
2021-08-15,North-East,Ouanaminthe,Ouanaminthe,19.55,-71.733333,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,280.0,2.456
2021-08-15,North-East,Ouanaminthe,Ouanaminthe,19.55,-71.733333,miscellaneous food,Sugar (white),Marmite,actual,Retail,HTG,480.0,4.2103
2021-08-15,North-East,Ouanaminthe,Ouanaminthe,19.55,-71.733333,oil and fats,"Oil (vegetable, imported)",Gallon,actual,Retail,HTG,1340.4,11.7572
2021-08-15,North-East,Ouanaminthe,Ouanaminthe,19.55,-71.733333,pulses and nuts,Beans (black),Marmite,actual,Retail,HTG,800.0,7.0171
2021-08-15,North-East,Ouanaminthe,Ouanaminthe,19.55,-71.733333,pulses and nuts,Beans (red),Marmite,actual,Retail,HTG,800.0,7.0171
2021-08-15,North-West,Port-de-Paix,Port-de-Paix,19.939051,-72.8319,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,200.0,1.7543
2021-08-15,North-West,Port-de-Paix,Port-de-Paix,19.939051,-72.8319,cereals and tubers,Pasta,350 G,actual,Retail,HTG,50.0,0.4386
2021-08-15,North-West,Port-de-Paix,Port-de-Paix,19.939051,-72.8319,cereals and tubers,Rice (local),Marmite,actual,Retail,HTG,390.0,3.4209
2021-08-15,North-West,Port-de-Paix,Port-de-Paix,19.939051,-72.8319,cereals and tubers,Sorghum,Marmite,actual,Retail,HTG,390.0,3.4209
2021-08-15,North-West,Port-de-Paix,Port-de-Paix,19.939051,-72.8319,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,200.0,1.7543
2021-08-15,North-West,Port-de-Paix,Port-de-Paix,19.939051,-72.8319,miscellaneous food,Sugar (white),Marmite,actual,Retail,HTG,350.0,3.07
2021-08-15,North-West,Port-de-Paix,Port-de-Paix,19.939051,-72.8319,oil and fats,"Oil (vegetable, imported)",Gallon,actual,Retail,HTG,1204.8,10.5678
2021-08-15,North-West,Port-de-Paix,Port-de-Paix,19.939051,-72.8319,pulses and nuts,Beans (black),Marmite,actual,Retail,HTG,590.0,5.1751
2021-08-15,North-West,Port-de-Paix,Port-de-Paix,19.939051,-72.8319,pulses and nuts,Beans (red),Marmite,actual,Retail,HTG,750.0,6.5786
2021-08-15,South,Les Cayes,Cayes,18.2,-73.75,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,155.0,1.3596
2021-08-15,South,Les Cayes,Cayes,18.2,-73.75,cereals and tubers,Rice (imported),Pound,actual,Retail,HTG,56.67,0.4971
2021-08-15,South,Les Cayes,Cayes,18.2,-73.75,cereals and tubers,Rice (local),Marmite,actual,Retail,HTG,320.0,2.8069
